school_common_name,seed,count,mean,std,min,25%,50%,75%,max,mean_wtDist,std_wtDist,min_wtDist,25%_wtDist,50%_wtDist,75%_wtDist,max_wtDist
North Carolina,3.0,3.0,1752.966506958085,1225.2735765169427,399.46744347780515,1236.178210786131,2072.888978094457,2429.7160386982246,2786.5430993019922,876.4832534790424,612.6367882584714,199.73372173890257,618.0891053930656,1036.4444890472284,1214.8580193491123,1393.2715496509961
North Carolina,4.0,2.0,387.93521532426587,7.823260619611358,382.403334689149,385.16927500670744,387.93521532426587,390.7011556418243,393.46709595938273,96.98380383106647,1.9558151549028395,95.60083367228725,96.29231875167686,96.98380383106647,97.67528891045608,98.36677398984568
Notre Dame,2.0,1.0,86.80593762762304,,86.80593762762304,86.80593762762304,86.80593762762304,86.80593762762304,86.80593762762304,65.10445322071728,,65.10445322071728,65.10445322071728,65.10445322071728,65.10445322071728,65.10445322071728
Notre Dame,3.0,2.0,438.98229622664667,60.536285691406334,396.1766781064071,417.5794871665269,438.98229622664667,460.3851052867665,481.7879143468863,219.49114811332333,30.268142845703167,198.08833905320355,208.78974358326346,219.49114811332333,230.19255264338324,240.89395717344314
Ohio State,1.0,3.0,102.22155672921429,25.935078962643733,73.88662537453881,90.94029278157976,107.99396018862072,116.38902240655202,124.7840846244833,102.22155672921429,25.935078962643733,73.88662537453881,90.94029278157976,107.99396018862072,116.38902240655202,124.7840846244833
Ohio State,2.0,4.0,174.0662136868349,134.2583841655535,73.88662537453881,73.88662537453881,132.33471853845884,232.51430685075496,357.7087922958832,130.5496602651262,100.69378812416514,55.4149690309041,55.4149690309041,99.25103890384413,174.38573013806624,268.2815942219124
Ohio State,3.0,1.0,333.5487265840899,,333.5487265840899,333.5487265840899,333.5487265840899,333.5487265840899,333.5487265840899,166.77436329204494,,166.77436329204494,166.77436329204494,166.77436329204494,166.77436329204494,166.77436329204494
Ohio State,4.0,3.0,845.0817973078615,652.3083615511716,195.0700288458086,517.7913221420597,840.5126154383107,1170.087681538888,1499.6627476394654,211.27044932696538,163.0770903877929,48.76750721145215,129.44783053551492,210.12815385957768,292.521920384722,374.91568690986634
Oklahoma,1.0,5.0,382.9898105205718,347.34518764526615,17.777579432529297,108.2136365184042,306.6417852479163,665.9422152291222,816.373836174887,382.9898105205718,347.34518764526615,17.777579432529297,108.2136365184042,306.6417852479163,665.9422152291222,816.373836174887
Oklahoma,2.0,3.0,158.17937576574272,141.65812587678218,17.777579432529297,86.7384316502875,155.69928386804568,228.38027393234938,301.0612639966531,118.63453182430703,106.24359440758664,13.333184574396974,65.05382373771562,116.77446290103427,171.28520544926204,225.79594799748983
Oklahoma,3.0,3.0,889.0608010199553,48.76662376930428,860.9053776592783,860.9053776592783,860.9053776592783,903.1385127002939,945.3716477413094,444.53040050997765,24.38331188465214,430.45268882963916,430.45268882963916,430.45268882963916,451.56925635014693,472.6858238706547
Oklahoma,4.0,4.0,731.2924150474089,323.32128471441655,459.55431551405997,459.55431551405997,683.5383831545972,955.2764826879461,1098.5385783663812,182.82310376185222,80.83032117860414,114.88857887851499,114.88857887851499,170.8845957886493,238.81912067198652,274.6346445915953
Oklahoma State,2.0,3.0,364.4672608278683,391.8098868959813,48.72919648413321,145.22318206640335,241.71716764867347,522.3362929997359,802.9554183507981,273.3504456209012,293.857415171986,36.54689736309991,108.9173865498025,181.2878757365051,391.75221974980184,602.2165637630986
Oklahoma State,3.0,2.0,1236.0379799055595,40.82287973623544,1207.1718448165045,1221.604912361032,1236.0379799055595,1250.471047450087,1264.9041149946145,618.0189899527797,20.41143986811772,603.5859224082523,610.802456180516,618.0189899527797,625.2355237250435,632.4520574973072
Oklahoma State,4.0,2.0,668.2539003957568,876.1402384969941,48.72919648413321,358.491548439945,668.2539003957568,978.0162523515687,1287.7786043073804,167.0634750989392,219.03505962424853,12.182299121033303,89.62288710998625,167.0634750989392,244.50406308789218,321.9446510768451
Ole Miss,3.0,1.0,429.74404057423936,,429.74404057423936,429.74404057423936,429.74404057423936,429.74404057423936,429.74404057423936,214.87202028711968,,214.87202028711968,214.87202028711968,214.87202028711968,214.87202028711968,214.87202028711968
Ole Miss,4.0,1.0,500.562403777836,,500.562403777836,500.562403777836,500.562403777836,500.562403777836,500.562403777836,125.140600944459,,125.140600944459,125.140600944459,125.140600944459,125.140600944459,125.140600944459
Oregon,1.0,1.0,417.12373172967006,,417.12373172967006,417.12373172967006,417.12373172967006,417.12373172967006,417.12373172967006,417.12373172967006,,417.12373172967006,417.12373172967006,417.12373172967006,417.12373172967006,417.12373172967006
Oregon,2.0,1.0,353.46637837123916,,353.46637837123916,353.46637837123916,353.46637837123916,353.46637837123916,353.46637837123916,265.09978377842936,,265.09978377842936,265.09978377842936,265.09978377842936,265.09978377842936,265.09978377842936
Oregon,3.0,3.0,395.9046139435264,36.7525900973892,353.46637837123916,385.2950550504546,417.12373172967006,417.12373172967006,417.12373172967006,197.9523069717632,18.3762950486946,176.73318918561958,192.6475275252273,208.56186586483503,208.56186586483503,208.56186586483503
Pittsburgh,1.0,2.0,236.01798412253942,42.78555419578551,205.76402861387496,220.89100636820717,236.01798412253942,251.1449618768717,266.2719396312039,236.01798412253942,42.78555419578551,205.76402861387496,220.89100636820717,236.01798412253942,251.1449618768717,266.2719396312039
Pittsburgh,2.0,2.0,803.5204219962047,335.81316435416454,566.0646562696624,684.7925391329335,803.5204219962047,922.2483048594759,1040.976187722747,602.6403164971534,251.8598732656234,424.54849220224673,513.5944043497001,602.6403164971534,691.6862286446069,780.7321407920602
Pittsburgh,3.0,6.0,620.436409165632,707.9612309136658,1.7250032330355916,254.63065606610547,520.2659328699443,520.2659328699443,1994.010089352764,310.218204582816,353.9806154568329,0.8625016165177958,127.31532803305274,260.13296643497216,260.13296643497216,997.005044676382
Pittsburgh,4.0,1.0,1555.7706429141015,,1555.7706429141015,1555.7706429141015,1555.7706429141015,1555.7706429141015,1555.7706429141015,388.94266072852537,,388.94266072852537,388.94266072852537,388.94266072852537,388.94266072852537,388.94266072852537
Purdue,1.0,3.0,523.3782296863452,649.7767299767822,88.33684429610571,149.91803276854705,211.4992212409884,740.898922381465,1270.2986235219416,523.3782296863452,649.7767299767822,88.33684429610571,149.91803276854705,211.4992212409884,740.898922381465,1270.2986235219416
Purdue,2.0,3.0,143.6781493409129,109.51411584675195,62.96794127768058,81.34689551408914,99.7258497504977,184.0332533725291,268.3406569945605,107.7586120056847,82.13558688506396,47.225955958260435,61.01017163556686,74.79438731287328,138.02494002939682,201.25549274592038
Purdue,3.0,4.0,649.9727515708208,380.9867596337149,99.7258497504977,541.8440669543432,788.8379258696757,896.9666104861533,922.489304793434,324.9863757854104,190.49337981685744,49.86292487524885,270.9220334771716,394.41896293483785,448.48330524307664,461.244652396717
Purdue,4.0,2.0,1060.5869187864287,1254.8477545740454,173.2755621704086,616.9312404784187,1060.5869187864287,1504.2425970944385,1947.8982754024487,265.14672969660717,313.71193864351136,43.31889054260215,154.23281011960466,265.14672969660717,376.0606492736096,486.9745688506122
Saint Joseph's,1.0,1.0,288.7157572986736,,288.7157572986736,288.7157572986736,288.7157572986736,288.7157572986736,288.7157572986736,288.7157572986736,,288.7157572986736,288.7157572986736,288.7157572986736,288.7157572986736,288.7157572986736
Saint Joseph's,4.0,1.0,2278.01306070191,,2278.01306070191,2278.01306070191,2278.01306070191,2278.01306070191,2278.01306070191,569.5032651754775,,569.5032651754775,569.5032651754775,569.5032651754775,569.5032651754775,569.5032651754775
Saint Louis,4.0,1.0,1969.2696262865122,,1969.2696262865122,1969.2696262865122,1969.2696262865122,1969.2696262865122,1969.2696262865122,492.31740657162806,,492.31740657162806,492.31740657162806,492.31740657162806,492.31740657162806,492.31740657162806
San Diego State,2.0,1.0,380.6044896201698,,380.6044896201698,380.6044896201698,380.6044896201698,380.6044896201698,380.6044896201698,285.45336721512734,,285.45336721512734,285.45336721512734,285.45336721512734,285.45336721512734,285.45336721512734
San Diego State,4.0,1.0,925.2442492231772,,925.2442492231772,925.2442492231772,925.2442492231772,925.2442492231772,925.2442492231772,231.3110623057943,,231.3110623057943,231.3110623057943,231.3110623057943,231.3110623057943,231.3110623057943
Seton Hall,2.0,1.0,878.3649849541766,,878.3649849541766,878.3649849541766,878.3649849541766,878.3649849541766,878.3649849541766,658.7737387156325,,658.7737387156325,658.7737387156325,658.7737387156325,658.7737387156325,658.7737387156325
Seton Hall,3.0,2.0,2341.308650208494,2.7874015018401925,2339.337659704653,2340.3231549565735,2341.308650208494,2342.2941454604143,2343.2796407123346,1170.654325104247,1.3937007509200963,1169.6688298523266,1170.1615774782867,1170.654325104247,1171.1470727302071,1171.6398203561673
Seton Hall,4.0,1.0,450.59730937372,,450.59730937372,450.59730937372,450.59730937372,450.59730937372,450.59730937372,112.64932734343,,112.64932734343,112.64932734343,112.64932734343,112.64932734343,112.64932734343
South Carolina,2.0,1.0,405.9460271143266,,405.9460271143266,405.9460271143266,405.9460271143266,405.9460271143266,405.9460271143266,304.45952033574497,,304.45952033574497,304.45952033574497,304.45952033574497,304.45952033574497,304.45952033574497
South Carolina,3.0,1.0,392.8412425139807,,392.8412425139807,392.8412425139807,392.8412425139807,392.8412425139807,392.8412425139807,196.42062125699036,,196.42062125699036,196.42062125699036,196.42062125699036,196.42062125699036,196.42062125699036
Southern Illinois,4.0,1.0,410.54789639016184,,410.54789639016184,410.54789639016184,410.54789639016184,410.54789639016184,410.54789639016184,102.63697409754046,,102.63697409754046,102.63697409754046,102.63697409754046,102.63697409754046,102.63697409754046
St. John's,1.0,2.0,2568.148567001084,301.01688822283495,2355.2974840870443,2461.723025544064,2568.148567001084,2674.5741084581036,2780.9996499151234,2568.148567001084,301.01688822283495,2355.2974840870443,2461.723025544064,2568.148567001084,2674.5741084581036,2780.9996499151234
St. John's,2.0,1.0,2358.6416408967884,,2358.6416408967884,2358.6416408967884,2358.6416408967884,2358.6416408967884,2358.6416408967884,1768.9812306725912,,1768.9812306725912,1768.9812306725912,1768.9812306725912,1768.9812306725912,1768.9812306725912
St. John's,3.0,1.0,885.8121978995558,,885.8121978995558,885.8121978995558,885.8121978995558,885.8121978995558,885.8121978995558,442.9060989497779,,442.9060989497779,442.9060989497779,442.9060989497779,442.9060989497779,442.9060989497779
St. John's,4.0,1.0,636.8949976980416,,636.8949976980416,636.8949976980416,636.8949976980416,636.8949976980416,636.8949976980416,159.2237494245104,,159.2237494245104,159.2237494245104,159.2237494245104,159.2237494245104,159.2237494245104
Stanford,1.0,3.0,1090.3833916546316,976.2774021902146,427.3795916597655,529.842295843754,632.3050000277424,1421.8852916520646,2211.465583276387,1090.3833916546316,976.2774021902146,427.3795916597655,529.842295843754,632.3050000277424,1421.8852916520646,2211.465583276387
Stanford,2.0,1.0,632.3050000277424,,632.3050000277424,632.3050000277424,632.3050000277424,632.3050000277424,632.3050000277424,474.2287500208068,,474.2287500208068,474.2287500208068,474.2287500208068,474.2287500208068,474.2287500208068
Stanford,3.0,3.0,1715.3968722625195,1208.705175387239,346.3885833827748,1255.5326942224217,2164.6768050620685,2399.9010167023916,2635.125228342715,857.6984361312598,604.3525876936195,173.1942916913874,627.7663471112108,1082.3384025310343,1199.9505083511958,1317.5626141713576
Stanford,4.0,1.0,700.7544345537534,,700.7544345537534,700.7544345537534,700.7544345537534,700.7544345537534,700.7544345537534,175.18860863843835,,175.18860863843835,175.18860863843835,175.18860863843835,175.18860863843835,175.18860863843835
Syracuse,1.0,3.0,210.23314059670847,68.18246259977252,170.86797746071818,170.86797746071818,170.86797746071818,229.91572216470357,288.96346686868895,210.23314059670847,68.18246259977252,170.86797746071818,170.86797746071818,170.86797746071818,229.91572216470357,288.96346686868895
Syracuse,2.0,5.0,408.8733002376773,593.6433159023505,1.0685466945199706,1.0685466945199706,257.0821629975778,351.24767651839784,1433.899568283371,306.65497517825804,445.23248692676293,0.8014100208899779,0.8014100208899779,192.81162224818337,263.4357573887984,1075.4246762125283
Syracuse,3.0,5.0,485.68452425463704,361.77858224943765,170.86797746071818,318.21710790260977,358.4610088541104,478.6333000091104,1102.2432270466363,242.84226212731852,180.88929112471882,85.43398873035909,159.10855395130488,179.2305044270552,239.3166500045552,551.1216135233182
Syracuse,4.0,5.0,1537.6319485518875,1163.0777089651317,273.4577213074733,358.4610088541104,1960.0526048294187,2230.3590179533608,2865.8293898150737,384.4079871379719,290.7694272412829,68.36443032686833,89.6152522135276,490.01315120735467,557.5897544883402,716.4573474537684
TCU,4.0,1.0,1038.4740430344882,,1038.4740430344882,1038.4740430344882,1038.4740430344882,1038.4740430344882,1038.4740430344882,259.61851075862205,,259.61851075862205,259.61851075862205,259.61851075862205,259.61851075862205,259.61851075862205
Temple,1.0,1.0,189.11326641368797,,189.11326641368797,189.11326641368797,189.11326641368797,189.11326641368797,189.11326641368797,189.11326641368797,,189.11326641368797,189.11326641368797,189.11326641368797,189.11326641368797,189.11326641368797
Temple,2.0,2.0,546.9102884281422,358.42287233066185,293.46704487077096,420.18866664945654,546.9102884281422,673.6319102068278,800.3535319855133,410.1827163211066,268.81715424799637,220.10028365307824,315.1414999870924,410.1827163211066,505.22393265512085,600.265148989135
Temple,4.0,1.0,126.23487250178567,,126.23487250178567,126.23487250178567,126.23487250178567,126.23487250178567,126.23487250178567,31.55871812544642,,31.55871812544642,31.55871812544642,31.55871812544642,31.55871812544642,31.55871812544642
Tennessee,2.0,3.0,249.01261405273326,13.142161868187596,233.8606245524869,244.8608416070707,255.86105866165448,256.5886088028564,257.3161589440583,186.7594605395499,9.856621401140696,175.39546841436518,183.645631205303,191.89579399624085,192.4414566021423,192.98711920804374
Tennessee,3.0,1.0,823.6487878585596,,823.6487878585596,823.6487878585596,823.6487878585596,823.6487878585596,823.6487878585596,411.8243939292798,,411.8243939292798,411.8243939292798,411.8243939292798,411.8243939292798,411.8243939292798
Tennessee,4.0,2.0,215.4767372736684,25.998742718843385,197.09284999484984,206.2847936342591,215.4767372736684,224.66868091307765,233.8606245524869,53.8691843184171,6.499685679710846,49.27321249871246,51.571198408564776,53.8691843184171,56.16717022826941,58.46515613812173
Texas,1.0,1.0,708.4317791879863,,708.4317791879863,708.4317791879863,708.4317791879863,708.4317791879863,708.4317791879863,708.4317791879863,,708.4317791879863,708.4317791879863,708.4317791879863,708.4317791879863,708.4317791879863
Texas,2.0,2.0,302.41375428862733,193.72319132287782,165.4307720311215,233.92226315987443,302.41375428862733,370.9052454173803,439.3967365461332,226.81031571647054,145.29239349215837,124.07307902334114,175.44169736990582,226.81031571647054,278.17893406303523,329.5475524095999
Texas,3.0,1.0,740.6161176006088,,740.6161176006088,740.6161176006088,740.6161176006088,740.6161176006088,740.6161176006088,370.3080588003044,,370.3080588003044,370.3080588003044,370.3080588003044,370.3080588003044,370.3080588003044
Texas,4.0,2.0,1006.2862181058636,884.8715374799737,380.587553474808,693.4368857903357,1006.2862181058636,1319.1355504213916,1631.9848827369192,251.5715545264659,221.2178843699934,95.146888368702,173.35922144758393,251.5715545264659,329.7838876053479,407.9962206842298
Texas A&M,3.0,1.0,315.9272271941873,,315.9272271941873,315.9272271941873,315.9272271941873,315.9272271941873,315.9272271941873,157.96361359709366,,157.96361359709366,157.96361359709366,157.96361359709366,157.96361359709366,157.96361359709366
Texas Tech,3.0,3.0,753.8317529753167,682.1305317927115,321.1812751955784,360.66376715040906,400.1462591052398,970.1569918651858,1540.1677246251318,376.91587648765835,341.06526589635575,160.5906375977892,180.33188357520453,200.0731295526199,485.0784959325929,770.0838623125659
UCLA,1.0,3.0,350.7283237226252,290.58474654475333,36.34366236253514,221.3600980280025,406.37653369346987,507.92065440267027,609.4647751118706,350.7283237226252,290.58474654475333,36.34366236253514,221.3600980280025,406.37653369346987,507.92065440267027,609.4647751118706
UCLA,2.0,3.0,902.4411096058287,1174.9304738173796,115.94766982184923,227.1391857499525,338.3307016780558,1295.6878294978185,2253.044957317581,676.8308322043715,881.1978553630348,86.96075236638693,170.35438931246438,253.74802625854184,971.7658721233638,1689.7837179881858
UCLA,3.0,1.0,338.3307016780558,,338.3307016780558,338.3307016780558,338.3307016780558,338.3307016780558,338.3307016780558,169.1653508390279,,169.1653508390279,169.1653508390279,169.1653508390279,169.1653508390279,169.1653508390279
UCLA,4.0,5.0,1565.807047002828,1146.2534054021423,115.94766982184923,582.2610231304475,2037.7336039954007,2405.6241857254245,2687.468752341017,391.451761750707,286.5633513505356,28.986917455462308,145.56525578261187,509.4334009988502,601.4060464313561,671.8671880852543
UConn,1.0,5.0,673.6386543649908,827.8698343352087,27.304459479396826,214.5716402135709,214.5716402135709,873.4380051132277,2038.3075268051873,673.6386543649908,827.8698343352087,27.304459479396826,214.5716402135709,214.5716402135709,873.4380051132277,2038.3075268051873
UConn,2.0,6.0,620.8305890238089,915.2698540859897,39.6859429490424,167.92697673072854,348.1418291739199,399.8589976675714,2464.0605197641844,465.6229417678567,686.4523905644922,29.7644572117818,125.94523254804642,261.10637188043995,299.8942482506785,1848.0453898231383
UConn,3.0,1.0,348.1418291739199,,348.1418291739199,348.1418291739199,348.1418291739199,348.1418291739199,348.1418291739199,174.07091458695996,,174.07091458695996,174.07091458695996,174.07091458695996,174.07091458695996,174.07091458695996
UConn,4.0,1.0,1069.8671333403042,,1069.8671333403042,1069.8671333403042,1069.8671333403042,1069.8671333403042,1069.8671333403042,267.46678333507606,,267.46678333507606,267.46678333507606,267.46678333507606,267.46678333507606,267.46678333507606
UMass,1.0,1.0,77.74467708327808,,77.74467708327808,77.74467708327808,77.74467708327808,77.74467708327808,77.74467708327808,77.74467708327808,,77.74467708327808,77.74467708327808,77.74467708327808,77.74467708327808,77.74467708327808
UMass,2.0,2.0,822.3276311288713,1052.7960150026515,77.88842971432217,450.1080304215967,822.3276311288713,1194.5472318361458,1566.7668325434204,616.7457233466534,789.5970112519885,58.41632228574163,337.58102281619756,616.7457233466534,895.9104238771092,1175.0751244075652
UMass,3.0,2.0,137.2158588616715,129.17188023354183,45.87754640991753,91.54670263579452,137.2158588616715,182.88501508754848,228.55417131342548,68.60792943083575,64.58594011677091,22.938773204958764,45.77335131789726,68.60792943083575,91.44250754377424,114.27708565671274
UNLV,1.0,3.0,353.2791700054324,0.6646914735402534,352.8954102042558,352.8954102042558,352.8954102042558,353.4710499060206,354.04668960778537,353.2791700054324,0.6646914735402534,352.8954102042558,352.8954102042558,352.8954102042558,353.4710499060206,354.04668960778537
UNLV,4.0,4.0,323.5547630593075,113.15931948288132,231.15031778132573,236.91669967096504,295.86711858588365,382.50518197422616,471.33449728413706,80.88869076482688,28.28982987072033,57.78757944533143,59.22917491774126,73.96677964647091,95.62629549355654,117.83362432103426
USC,2.0,1.0,1968.4813794661106,,1968.4813794661106,1968.4813794661106,1968.4813794661106,1968.4813794661106,1968.4813794661106,1476.361034599583,,1476.361034599583,1476.361034599583,1476.361034599583,1476.361034599583,1476.361034599583
USC,4.0,1.0,346.5153392247973,,346.5153392247973,346.5153392247973,346.5153392247973,346.5153392247973,346.5153392247973,86.62883480619932,,86.62883480619932,86.62883480619932,86.62883480619932,86.62883480619932,86.62883480619932
Utah,2.0,2.0,1021.9969396601027,690.8989013062719,533.4576414321026,777.7272905461026,1021.9969396601027,1266.2665887741027,1510.5362378881027,766.497704745077,518.1741759797039,400.0932310740769,583.2954679095769,766.497704745077,949.699941580577,1132.902178416077
Utah,3.0,2.0,377.32533959744603,75.31419927902047,324.07015856761564,350.69774908253083,377.32533959744603,403.9529301123612,430.58052062727637,188.66266979872302,37.657099639510236,162.03507928380782,175.34887454126542,188.66266979872302,201.9764650561806,215.29026031363819
Utah,4.0,3.0,638.6290648975128,378.2736335083896,324.07015856761564,428.7638999998591,533.4576414321026,795.9085180624613,1058.35939469282,159.6572662243782,94.5684083770974,81.01753964190391,107.19097499996478,133.36441035802565,198.97712951561533,264.589848673205
VCU,2.0,1.0,1821.113346351128,,1821.113346351128,1821.113346351128,1821.113346351128,1821.113346351128,1821.113346351128,1365.835009763346,,1365.835009763346,1365.835009763346,1365.835009763346,1365.835009763346,1365.835009763346
Vanderbilt,3.0,1.0,1585.1542661415551,,1585.1542661415551,1585.1542661415551,1585.1542661415551,1585.1542661415551,1585.1542661415551,792.5771330707776,,792.5771330707776,792.5771330707776,792.5771330707776,792.5771330707776,792.5771330707776
Vanderbilt,4.0,3.0,1646.8258025910534,926.9100487785346,576.5222702373412,1379.2499195026253,2181.9775687679094,2181.9775687679094,2181.9775687679094,411.70645064776335,231.72751219463365,144.1305675593353,344.8124798756563,545.4943921919773,545.4943921919773,545.4943921919773
Villanova,1.0,4.0,218.68040908243924,137.74716358648948,12.131190868669886,214.83639577876428,286.24881071913734,290.0928240228123,290.0928240228123,218.68040908243924,137.74716358648948,12.131190868669886,214.83639577876428,286.24881071913734,290.0928240228123,290.0928240228123
Villanova,2.0,3.0,215.02910487098998,104.63588032099143,94.48474191080813,181.34125859875383,268.19777528669954,275.301286351081,282.4047974154624,161.27182865324252,78.47691024074358,70.8635564331061,136.00594394906537,201.14833146502465,206.47596476331074,211.8035980615968
Villanova,3.0,3.0,335.37086636997236,415.4031596795537,12.131190868669886,101.10340515140093,190.075619434132,496.9907041206236,803.9057888071152,167.68543318498618,207.70157983977685,6.065595434334943,50.55170257570047,95.037809717066,248.4953520603118,401.9528944035576
Villanova,4.0,1.0,390.8048371517196,,390.8048371517196,390.8048371517196,390.8048371517196,390.8048371517196,390.8048371517196,97.7012092879299,,97.7012092879299,97.7012092879299,97.7012092879299,97.7012092879299,97.7012092879299
Virginia,1.0,4.0,201.273011130658,75.33451762131382,140.74606276835104,140.74606276835104,184.05447924095176,244.58142760325876,296.23702327237737,201.273011130658,75.33451762131382,140.74606276835104,140.74606276835104,184.05447924095176,244.58142760325876,296.23702327237737
Virginia,2.0,1.0,227.36289571355252,,227.36289571355252,227.36289571355252,227.36289571355252,227.36289571355252,227.36289571355252,170.5221717851644,,170.5221717851644,170.5221717851644,170.5221717851644,170.5221717851644,170.5221717851644
Virginia,4.0,1.0,369.1700668515368,,369.1700668515368,369.1700668515368,369.1700668515368,369.1700668515368,369.1700668515368,92.2925167128842,,92.2925167128842,92.2925167128842,92.2925167128842,92.2925167128842,92.2925167128842
Virginia Tech,4.0,1.0,2577.0866685130677,,2577.0866685130677,2577.0866685130677,2577.0866685130677,2577.0866685130677,2577.0866685130677,644.2716671282669,,644.2716671282669,644.2716671282669,644.2716671282669,644.2716671282669,644.2716671282669
Wake Forest,1.0,1.0,300.7288952988876,,300.7288952988876,300.7288952988876,300.7288952988876,300.7288952988876,300.7288952988876,300.7288952988876,,300.7288952988876,300.7288952988876,300.7288952988876,300.7288952988876,300.7288952988876
Wake Forest,2.0,3.0,503.92498812681083,148.72009752479474,345.1946257822979,435.864715023125,526.5348042639521,583.2901692990673,640.0455343341825,377.9437410951081,111.54007314359605,258.89596933672345,326.89853626734373,394.90110319796406,437.4676269743005,480.0341507506369
Wake Forest,3.0,1.0,1923.2401024746812,,1923.2401024746812,1923.2401024746812,1923.2401024746812,1923.2401024746812,1923.2401024746812,961.6200512373406,,961.6200512373406,961.6200512373406,961.6200512373406,961.6200512373406,961.6200512373406
Wake Forest,4.0,1.0,104.21357136769537,,104.21357136769537,104.21357136769537,104.21357136769537,104.21357136769537,104.21357136769537,26.05339284192384,,26.05339284192384,26.05339284192384,26.05339284192384,26.05339284192384,26.05339284192384
Washington,1.0,1.0,455.01580525779195,,455.01580525779195,455.01580525779195,455.01580525779195,455.01580525779195,455.01580525779195,455.01580525779195,,455.01580525779195,455.01580525779195,455.01580525779195,455.01580525779195,455.01580525779195
Washington,4.0,1.0,134.57213746932086,,134.57213746932086,134.57213746932086,134.57213746932086,134.57213746932086,134.57213746932086,33.643034367330216,,33.643034367330216,33.643034367330216,33.643034367330216,33.643034367330216,33.643034367330216
Washington State,3.0,1.0,574.244089458387,,574.244089458387,574.244089458387,574.244089458387,574.244089458387,574.244089458387,287.1220447291935,,287.1220447291935,287.1220447291935,287.1220447291935,287.1220447291935,287.1220447291935
Washington State,4.0,1.0,871.8715609193747,,871.8715609193747,871.8715609193747,871.8715609193747,871.8715609193747,871.8715609193747,217.96789022984368,,217.96789022984368,217.96789022984368,217.96789022984368,217.96789022984368,217.96789022984368
West Virginia,2.0,1.0,212.56408292213047,,212.56408292213047,212.56408292213047,212.56408292213047,212.56408292213047,212.56408292213047,159.42306219159786,,159.42306219159786,159.42306219159786,159.42306219159786,159.42306219159786,159.42306219159786
West Virginia,3.0,1.0,380.00671942416506,,380.00671942416506,380.00671942416506,380.00671942416506,380.00671942416506,380.00671942416506,190.00335971208253,,190.00335971208253,190.00335971208253,190.00335971208253,190.00335971208253,190.00335971208253
West Virginia,4.0,1.0,212.56408292213047,,212.56408292213047,212.56408292213047,212.56408292213047,212.56408292213047,212.56408292213047,53.14102073053262,,53.14102073053262,53.14102073053262,53.14102073053262,53.14102073053262,53.14102073053262
Wichita State,1.0,1.0,442.1262870799935,,442.1262870799935,442.1262870799935,442.1262870799935,442.1262870799935,442.1262870799935,442.1262870799935,,442.1262870799935,442.1262870799935,442.1262870799935,442.1262870799935,442.1262870799935
Wichita State,4.0,1.0,1273.4167397651015,,1273.4167397651015,1273.4167397651015,1273.4167397651015,1273.4167397651015,1273.4167397651015,318.3541849412754,,318.3541849412754,318.3541849412754,318.3541849412754,318.3541849412754,318.3541849412754
Wisconsin,1.0,1.0,421.3196032866717,,421.3196032866717,421.3196032866717,421.3196032866717,421.3196032866717,421.3196032866717,421.3196032866717,,421.3196032866717,421.3196032866717,421.3196032866717,421.3196032866717,421.3196032866717
Wisconsin,2.0,3.0,119.62300155524186,23.729144677548415,92.22294542079756,112.7729875216308,133.32302962246402,133.32302962246402,133.32302962246402,89.71725116643141,17.796858508161314,69.16720906559817,84.5797406412231,99.99227221684802,99.99227221684802,99.99227221684802
Wisconsin,3.0,1.0,421.3196032866717,,421.3196032866717,421.3196032866717,421.3196032866717,421.3196032866717,421.3196032866717,210.65980164333584,,210.65980164333584,210.65980164333584,210.65980164333584,210.65980164333584,210.65980164333584
Wisconsin,4.0,3.0,1202.7865409679277,287.5068878476419,926.7129879645832,1053.92806948987,1181.143151015157,1340.8233174696002,1500.5034839240432,300.69663524198194,71.87672196191048,231.6782469911458,263.4820173724675,295.28578775378924,335.20582936740004,375.1258709810108
Xavier,1.0,1.0,234.5367633048116,,234.5367633048116,234.5367633048116,234.5367633048116,234.5367633048116,234.5367633048116,234.5367633048116,,234.5367633048116,234.5367633048116,234.5367633048116,234.5367633048116,234.5367633048116
Xavier,2.0,1.0,359.96035621673434,,359.96035621673434,359.96035621673434,359.96035621673434,359.96035621673434,359.96035621673434,269.9702671625507,,269.9702671625507,269.9702671625507,269.9702671625507,269.9702671625507,269.9702671625507
Xavier,3.0,2.0,348.42756367396566,161.06591451158437,234.5367633048116,291.48216348938865,348.42756367396566,405.3729638585426,462.3183640431197,174.21378183698283,80.53295725579218,117.2683816524058,145.74108174469433,174.21378183698283,202.6864819292713,231.15918202155984
Xavier,4.0,1.0,1991.4672453717096,,1991.4672453717096,1991.4672453717096,1991.4672453717096,1991.4672453717096,1991.4672453717096,497.8668113429274,,497.8668113429274,497.8668113429274,497.8668113429274,497.8668113429274,497.8668113429274
